Kmalloc Time (s),Latency (µs),Bytes
45677.069762,626572.0000010333,32.0
45675.75517,1943855.0000049872,4096.0
45676.986556,712472.9999995907,32.0
45676.979773,720910.0000036415,32.0
45675.754048,1947729.999999865,840.0
45675.75432,1947820.0000012293,504.0
45677.094939,607221.9999987283,48.0
45677.069762,632400.0000022352,32.0
45675.75517,1949746.000005689,4096.0
45676.986556,718363.9999930165,32.0
45675.754048,1952540.999998746,840.0
45676.979773,727001.9999996293,32.0
45675.75432,1954323.9999984507,504.0
45677.094939,613728.9999969653,48.0
45677.069762,638908.0000008107,32.0
45675.75517,1956474.0000059828,4096.0
45676.986556,725091.9999933103,32.0
45675.754048,1959224.9999986961,840.0
45676.979773,733743.0000043241,32.0
45675.75432,1960941.9999978854,504.0
45677.094939,620436.9999977644,48.0
45677.069762,645616.0000016098,32.0
45675.75517,1962794.0000063973,4096.0
45676.986556,731411.9999937247,32.0
45676.979773,740256.9999976549,32.0
45675.754048,1967355.0000006799,840.0
45675.75432,1967557.0000035805,504.0
45677.094939,627027.9999953345,48.0
45677.069762,652205.9999988414,32.0
45675.75517,1970243.0000033928,4096.0
45676.986556,738917.9999954649,32.0
45676.979773,747394.9999985052,32.0
45675.754048,1973632.9999941518,840.0
45677.094939,635630.9999973746,48.0
45677.069762,660809.0000008815,32.0
45676.369691,1361044.99999783,32.0
45676.403453,1328446.9999998691,32.0
45677.732116,-207.99999765586108,48.0
45677.732116,291.000003926456,48.0
45677.732908,-458.99999531684443,64.0
45677.732872,-420.99999700440094,24.0
45677.732116,1124.0000021643937,48.0
45677.732908,364.99999987427145,64.0
45677.732872,421.9999973429367,24.0
45676.117637,1616903.9999949746,32.0
45676.485667,1250567.0000027749,24.0
45675.747598,1989441.9999982347,24.0
